"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","pressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T18:00:00","23.6","23.6","21.9","90.2","0.1","100.0","[rain]","0.0","0.0","4.3","5.0","340.2","1006.0","80.8","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T19:00:00","23.3","23.3","21.8","91.29","0.0","100.0","[rain]","0.0","0.0","7.6","5.8","325.1","1007.0","83.6","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T20:00:00","23.0","23.0","21.5","91.27","0.0","16.1","null","0.0","0.0","10.1","5.8","309.1","1008.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T21:00:00","22.8","22.8","21.1","90.15","0.0","16.1","null","0.0","0.0","13.3","6.5","305.4","1008.0","100.0","24.1","0.0","0.0","0.0","3.0","Overcast","cloudy","null"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T22:00:00","22.6","22.6","20.9","90.13","0.0","16.1","null","0.0","0.0","12.2","5.8","303.7","1008.0","70.3","24.1","0.0","0.0","0.0","5.0","Partially cloudy","partly-cloudy-night","null"
"Xã Ninh Thượng, Thị Xã Ninh Hòa, Việt Nam","2024-10-29T23:00:00","21.8","21.8","20.7","93.47","0.0","16.1","null","0.0","0.0","10.4","5.8","307.0","1008.0","40.0","24.1","0.0","0.0","0.0","5.0","Partially cloudy","partly-cloudy-night","null"
"Phú Thọ, Việt Nam","2024-10-29T00:00:00","22.4","22.4","16.2","67.97","0.0","3.2","null","0.0","0.0","7.2","4.0","163.4","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T01:00:00","22.3","22.3","16.2","68.39","0.0","3.2","null","0.0","0.0","4.7","2.5","206.0","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T02:00:00","22.2","22.2","16.3","69.24","0.0","38.7","null","0.0","0.0","3.6","2.2","257.5","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T03:00:00","22.0","22.0","16.4","70.54","0.0","38.7","null","0.0","0.0","6.1","4.7","290.1","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T04:00:00","21.9","21.9","16.4","70.97","0.0","38.7","null","0.0","0.0","9.7","7.2","297.7","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T05:00:00","21.9","21.9","16.7","72.34","0.0","38.7","null","0.0","0.0","13.7","7.9","300.8","1011.0","97.4","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T06:00:00","21.8","21.8","17.3","75.6","0.0","38.7","null","0.0","0.0","11.5","6.8","295.0","1012.0","91.2","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T07:00:00","22.1","22.1","18.1","78.07","0.0","38.7","null","0.0","0.0","8.6","5.4","290.3","1013.0","100.0","24.1","24.0","0.1","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T08:00:00","22.5","22.5","18.3","77.16","0.0","25.8","null","0.0","0.0","8.6","6.8","296.5","1013.0","100.0","24.1","55.0","0.2","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T09:00:00","23.0","23.0","18.4","75.32","0.0","25.8","null","0.0","0.0","7.9","7.2","308.8","1013.0","99.9","24.1","91.0","0.3","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T10:00:00","23.2","23.2","18.4","74.42","0.0","25.8","null","0.0","0.0","4.7","4.3","297.3","1013.0","99.9","24.1","86.0","0.3","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T11:00:00","23.4","23.4","18.5","73.98","0.0","25.8","null","0.0","0.0","4.3","3.6","289.6","1013.0","100.0","24.1","87.0","0.3","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T12:00:00","23.6","23.6","18.4","72.64","0.0","25.8","null","0.0","0.0","4.3","2.9","286.7","1012.0","100.0","24.1","113.0","0.4","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T13:00:00","23.4","23.4","18.9","75.86","0.0","25.8","null","0.0","0.0","5.0","2.9","242.3","1011.0","98.6","24.1","49.0","0.2","0.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T14:00:00","23.4","23.4","19.1","76.81","0.0","6.5","null","0.0","0.0","5.0","3.6","218.3","1010.0","94.6","24.1","52.0","0.2","1.0","10.0","Overcast","cloudy","null"
"Phú Thọ, Việt Nam","2024-10-29T15:00:00","23.7","23.7","19.0","74.97","0.0","6.5","null","0.0","0.0","6.1","4.3","240.6","1009.0","86.4","24.1","92.0","0.3","1.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Phú Thọ, Việt Nam","2024-10-29T16:00:00","23.9","23.9","19.1","74.53","0.0","6.5","null","0.0","0.0","5.0","4.3","246.8","1009.0","52.4","24.1","107.0","0.4","1.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Phú Thọ, Việt Nam","2024-10-29T17:00:00","23.5","23.5","19.4","77.79","0.0","6.5","null","0.0","0.0","5.8","5.4","242.4","1010.0","33.2","24.1","101.0","0.4","1.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Phú Thọ, Việt Nam","2024-10-29T18:00:00","22.4","22.4","18.7","79.6","0.0","6.5","null","0.0","0.0","4.3","4.0","246.4","1010.0","17.4","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Phú Thọ, Việt Nam","2024-10-29T19:00:00","22.2","22.2","18.5","79.57","0.0","6.5","null","0.0","0.0","2.9","2.5","228.4","1011.0","10.7","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Phú Thọ, Việt Nam","2024-10-29T20:00:00","22.2","22.2","18.2","78.08","0.0","0.0","null","0.0","0.0","2.9","2.5","264.7","1012.0","31.2","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Phú Thọ, Việt Nam","2024-10-29T21:00:00","22.0","22.0","18.0","78.06","0.0","0.0","null","0.0","0.0","2.9","2.9","282.3","1012.0","36.3","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Phú Thọ, Việt Nam","2024-10-29T22:00:00","21.8","21.8","17.9","78.52","0.0","0.0","null","0.0","0.0","3.6","3.6","302.7","1012.0","11.9","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Phú Thọ, Việt Nam","2024-10-29T23:00:00","21.6","21.6","17.8","78.99","0.0","0.0","null","0.0","0.0","4.7","4.7","317.9","1012.0","36.7","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Phú Yên, Việt Nam","2024-10-29T00:00:00","23.1","23.1","21.4","90.17","0.2","3.2","[rain]","0.0","0.0","6.1","6.1","283.2","1006.0","93.3","21.9","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T01:00:00","22.8","22.8","21.3","91.26","0.1","3.2","[rain]","0.0","0.0","7.2","6.5","269.2","1005.0","99.4","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T02:00:00","22.6","22.6","21.1","91.25","0.0","6.5","null","0.0","0.0","6.8","5.8","254.9","1005.0","89.4","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Phú Yên, Việt Nam","2024-10-29T03:00:00","22.3","22.3","20.9","91.79","0.0","6.5","null","0.0","0.0","7.9","6.8","257.0","1005.0","86.9","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Phú Yên, Việt Nam","2024-10-29T04:00:00","22.2","22.2","20.9","92.35","0.0","6.5","null","0.0","0.0","12.6","7.2","249.3","1005.0","92.6","24.1","0.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T05:00:00","22.4","22.4","20.8","90.67","0.0","6.5","null","0.0","0.0","14.4","8.3","251.5","1005.0","100.0","24.1","0.0","0.0","0.0","5.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T06:00:00","22.4","22.4","21.0","91.8","0.0","6.5","null","0.0","0.0","20.2","8.3","258.8","1006.0","100.0","24.1","4.0","0.0","0.0","10.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T07:00:00","23.7","23.7","21.5","87.49","0.0","6.5","null","0.0","0.0","22.7","10.1","265.1","1006.0","51.1","24.1","104.0","0.4","1.0","3.0","Partially cloudy","partly-cloudy-day","null"
"Phú Yên, Việt Nam","2024-10-29T08:00:00","25.3","25.3","21.8","80.97","0.0","74.2","[rain]","0.0","0.0","19.4","12.2","267.2","1007.0","35.9","24.1","329.0","1.2","3.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T09:00:00","27.3","29.5","21.9","72.39","0.0","74.2","[rain]","0.0","0.0","20.9","15.8","270.9","1007.0","29.5","24.1","549.0","2.0","5.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T10:00:00","28.9","31.7","21.9","65.95","0.1","74.2","[rain]","0.0","0.0","25.2","16.9","271.8","1006.0","50.9","24.1","738.0","2.7","7.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T11:00:00","29.6","32.6","21.9","63.33","0.0","74.2","[rain]","0.0","0.0","28.1","19.1","270.7","1005.0","67.4","24.1","754.0","2.7","8.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T12:00:00","29.9","33.3","22.3","63.78","0.0","74.2","[rain]","0.0","0.0","29.2","19.8","271.2","1004.0","79.2","24.1","725.0","2.6","7.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T13:00:00","30.3","33.8","22.3","62.33","0.1","74.2","[rain]","0.0","0.0","29.5","17.6","269.5","1003.0","76.0","24.1","741.0","2.7","7.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T14:00:00","30.6","34.2","22.3","61.27","0.0","74.2","[rain]","0.0","0.0","26.6","14.4","269.2","1003.0","24.7","24.1","729.0","2.6","7.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T15:00:00","29.4","33.8","23.7","71.45","0.6","74.2","[rain]","0.0","0.0","22.7","10.1","266.4","1003.0","30.7","13.0","541.0","1.9","5.0","30.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T16:00:00","27.8","31.1","23.5","77.47","1.1","74.2","[rain]","0.0","0.0","18.7","8.3","257.0","1004.0","63.0","19.1","297.0","1.1","3.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T17:00:00","25.9","25.9","22.8","83.04","1.0","74.2","[rain]","0.0","0.0","11.9","6.5","258.0","1005.0","44.9","22.0","97.0","0.3","1.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T18:00:00","24.5","24.5","22.2","87.03","0.3","74.2","[rain]","0.0","0.0","10.4","7.2","272.3","1006.0","46.4","22.6","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T19:00:00","23.7","23.7","21.9","89.66","0.0","74.2","[rain]","0.0","0.0","18.0","8.6","275.8","1007.0","80.1","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Phú Yên, Việt Nam","2024-10-29T20:00:00","23.3","23.3","21.6","90.18","0.0","0.0","null","0.0","0.0","23.0","9.7","278.9","1008.0","93.3","24.1","0.0","0.0","0.0","3.0","Overcast","cloudy","null"
"Phú Yên, Việt Nam","2024-10-29T21:00:00","23.2","23.2","21.4","89.62","0.0","0.0","null","0.0","0.0","34.6","11.9","273.7","1008.0","49.4","24.1","0.0","0.0","0.0","5.0","Partially cloudy","partly-cloudy-night","null"
"Phú Yên, Việt Nam","2024-10-29T22:00:00","23.2","23.2","21.0","87.45","0.0","0.0","null","0.0","0.0","36.7","14.4","265.7","1008.0","47.8","24.1","0.0","0.0","0.0","5.0","Partially cloudy","partly-cloudy-night","null"
"Phú Yên, Việt Nam","2024-10-29T23:00:00","22.9","22.9","20.8","87.96","0.0","0.0","null","0.0","0.0","33.8","13.0","272.8","1008.0","64.8","24.1","0.0","0.0","0.0","3.0","Partially cloudy","partly-cloudy-night","null"
"Quảng Bình, Việt Nam","2024-10-29T00:00:00","20.9","20.9","20.5","97.57","4.1","100.0","[rain]","0.0","0.0","40.7","22.0","338.1","1008.0","100.0","0.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T01:00:00","20.3","20.3","20.0","98.16","3.9","100.0","[rain]","0.0","0.0","37.4","20.5","338.4","1007.0","100.0","0.9","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T02:00:00","20.1","20.1","19.8","98.16","4.8","100.0","[rain]","0.0","0.0","33.8","18.0","331.1","1006.0","100.0","1.5","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T03:00:00","19.7","19.7","19.5","98.77","6.3","100.0","[rain]","0.0","0.0","31.7","18.0","332.2","1006.0","100.0","0.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T04:00:00","19.5","19.5","19.3","98.76","7.0","100.0","[rain]","0.0","0.0","28.1","15.1","317.7","1006.0","100.0","0.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T05:00:00","19.4","19.4","19.2","98.76","6.2","100.0","[rain]","0.0","0.0","26.6","12.6","303.3","1007.0","100.0","0.3","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T06:00:00","19.0","19.0","18.8","98.76","5.1","100.0","[rain]","0.0","0.0","27.4","12.6","290.5","1008.0","100.0","0.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T07:00:00","19.1","19.1","18.8","98.14","5.1","100.0","[rain]","0.0","0.0","31.3","13.3","301.5","1008.0","100.0","3.6","2.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T08:00:00","19.6","19.6","18.8","95.14","3.8","100.0","[rain]","0.0","0.0","36.7","18.4","307.9","1009.0","100.0","6.7","10.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T09:00:00","19.7","19.7","18.9","95.14","2.7","100.0","[rain]","0.0","0.0","36.7","18.7","297.9","1009.0","100.0","7.7","14.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T10:00:00","19.6","19.6","19.2","97.54","4.6","100.0","[rain]","0.0","0.0","32.8","15.8","299.7","1009.0","100.0","3.8","23.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T11:00:00","19.2","19.2","19.0","98.76","7.5","100.0","[rain]","0.0","0.0","27.4","13.3","295.2","1008.0","100.0","0.8","16.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T12:00:00","19.2","19.2","19.0","98.76","9.9","100.0","[rain]","0.0","0.0","24.8","11.9","297.1","1008.0","100.0","0.5","15.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T13:00:00","19.1","19.1","18.8","98.14","7.5","100.0","[rain]","0.0","0.0","26.6","12.6","294.4","1007.0","99.9","0.8","13.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T14:00:00","19.3","19.3","18.9","97.54","5.4","100.0","[rain]","0.0","0.0","31.0","13.7","293.1","1007.0","100.0","3.8","17.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T15:00:00","19.6","19.6","19.2","97.54","5.4","100.0","[rain]","0.0","0.0","32.0","14.4","297.6","1007.0","100.0","3.9","11.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T16:00:00","19.5","19.5","19.2","98.15","5.3","100.0","[rain]","0.0","0.0","31.0","14.0","292.6","1007.0","100.0","1.2","7.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T17:00:00","19.6","19.6","19.3","98.15","5.3","100.0","[rain]","0.0","0.0","31.7","11.9","296.0","1008.0","100.0","1.5","3.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T18:00:00","19.8","19.8","19.5","98.15","3.4","100.0","[rain]","0.0","0.0","27.0","11.9","301.0","1008.0","100.0","1.0","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T19:00:00","19.8","19.8","19.6","98.77","3.2","100.0","[rain]","0.0","0.0","22.3","10.4","303.3","1009.0","100.0","0.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T20:00:00","20.0","20.0","19.8","98.77","4.7","100.0","[rain]","0.0","0.0","25.2","12.2","307.6","1009.0","100.0","0.6","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T21:00:00","19.8","19.8","19.6","98.77","5.3","100.0","[rain]","0.0","0.0","26.3","12.2","295.4","1009.0","100.0","0.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T22:00:00","19.9","19.9","19.8","99.38","6.6","100.0","[rain]","0.0","0.0","18.7","8.6","304.0","1009.0","100.0","0.5","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Bình, Việt Nam","2024-10-29T23:00:00","20.2","20.2","20.0","98.77","5.8","100.0","[rain]","0.0","0.0","13.0","8.3","316.6","1009.0","100.0","0.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T00:00:00","21.3","21.3","20.7","96.38","0.7","51.6","[rain]","0.0","0.0","8.3","6.1","278.5","1006.0","100.0","13.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T01:00:00","21.2","21.2","20.6","96.38","0.5","51.6","[rain]","0.0","0.0","4.3","3.6","259.2","1005.0","96.5","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T02:00:00","21.3","21.3","20.4","94.61","0.0","61.3","[rain]","0.0","0.0","5.0","4.3","219.9","1004.0","96.4","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T03:00:00","21.4","21.4","20.3","93.46","0.0","61.3","[rain]","0.0","0.0","4.7","4.0","229.7","1004.0","48.4","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T04:00:00","21.3","21.3","20.1","92.87","0.0","61.3","[rain]","0.0","0.0","5.0","4.7","201.3","1004.0","79.3","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T05:00:00","21.5","21.5","20.1","91.74","0.0","61.3","[rain]","0.0","0.0","2.9","3.2","185.6","1004.0","96.5","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T06:00:00","21.6","21.6","20.2","91.75","0.0","61.3","[rain]","0.0","0.0","4.7","4.3","256.8","1005.0","86.0","24.1","1.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T07:00:00","22.1","22.1","20.5","90.65","0.0","61.3","[rain]","0.0","0.0","4.7","3.6","248.2","1006.0","64.1","24.1","32.0","0.1","0.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T08:00:00","23.9","23.9","21.1","84.35","0.0","38.7","null","0.0","0.0","4.7","4.3","271.6","1006.0","24.1","24.1","304.0","1.1","3.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Quảng Nam, Việt Nam","2024-10-29T09:00:00","25.9","25.9","21.2","75.32","0.0","38.7","null","0.0","0.0","7.9","5.8","286.7","1007.0","11.9","24.1","564.0","2.0","6.0","10.0","Clear","clear-day","null"
"Quảng Nam, Việt Nam","2024-10-29T10:00:00","27.3","29.2","21.2","69.36","0.0","38.7","null","0.0","0.0","7.2","5.4","319.5","1006.0","12.6","24.1","735.0","2.6","7.0","10.0","Clear","clear-day","null"
"Quảng Nam, Việt Nam","2024-10-29T11:00:00","27.6","29.9","21.7","70.27","0.2","38.7","[rain]","0.0","0.0","7.9","7.6","5.5","1005.0","27.2","7.8","844.0","3.0","8.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Quảng Nam, Việt Nam","2024-10-29T12:00:00","27.3","29.7","22.4","74.63","0.7","38.7","[rain]","0.0","0.0","9.7","8.6","3.0","1004.0","14.4","19.5","855.0","3.1","9.0","10.0","Clear","clear-day","null"
"Quảng Nam, Việt Nam","2024-10-29T13:00:00","26.7","26.7","23.0","80.18","1.1","38.7","[rain]","0.0","0.0","11.5","11.2","18.8","1004.0","37.3","6.5","834.0","3.0","8.0","10.0","Partially cloudy","partly-cloudy-day","null"
"Quảng Nam, Việt Nam","2024-10-29T14:00:00","26.3","26.3","22.8","81.1","1.5","45.2","[rain]","0.0","0.0","11.9","10.1","9.6","1004.0","48.4","5.8","672.0","2.4","7.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T15:00:00","25.6","25.6","22.4","82.51","1.1","45.2","[rain]","0.0","0.0","14.0","10.8","7.6","1004.0","78.8","7.7","459.0","1.7","5.0","10.0","Rain, Partially cloudy","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T16:00:00","24.4","24.4","21.9","85.97","0.7","45.2","[rain]","0.0","0.0","11.2","6.5","7.5","1004.0","99.2","21.2","125.0","0.5","1.0","10.0","Rain, Overcast","rain","null"
"Quảng Nam, Việt Nam","2024-10-29T17:00:00","23.9","23.9","21.6","86.98","0.5","45.2","[rain]","0.0","0.0","5.0","3.2","45.1","1005.0","69.5","24.1","12.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
